id_jadwal,nama_kereta,nomor_kereta,stasiun_asal,stasiun_tujuan,tanggal_berangkat,jam_berangkat,jam_tiba,kelas,harga_tiket,status
JKA01234,Taksaka,KA280,Semarang Tawang,Solo Balapan,2025-08-08,00:50:00,16:20:00,Ekonomi,148562,Waiting
JKA00616,Taksaka,KA630,Bandung,Solo Balapan,2025-01-01,00:55:00,10:30:00,Bisnis,202020,Waiting
JKA01634,Taksaka,KA881,Madiun,Solo Balapan,2025-05-21,20:25:00,21:30:00,Ekonomi,498314,Tepat Waktu
JKA01556,Tawang Jaya,KA279,Cirebon,Solo Balapan,2024-12-01,00:00:00,22:15:00,Bisnis,247514,Waiting
JKA02075,Tawang Jaya,KA413,Cirebon,Solo Balapan,2024-11-09,02:15:00,00:35:00,Eksekutif,201231,Waiting
JKA01153,Tawang Jaya,KA955,Jakarta Kota,Solo Balapan,2025-08-21,02:20:00,02:05:00,Eksekutif,153578,Waiting
JKA02365,Tawang Jaya,KA318,Gambir,Solo Balapan,2024-05-10,21:50:00,11:55:00,Bisnis,199810,Tepat Waktu
JKA00349,Tawang Jaya,KA384,Cirebon,Solo Balapan,2025-08-20,06:15:00,14:15:00,Bisnis,201963,Waiting
JKA01596,Tawang Jaya,KA252,Surabaya Pasarturi,Solo Balapan,2024-03-13,04:55:00,23:10:00,Ekonomi,53374,Waiting
JKA01581,Tawang Jaya,KA819,Jakarta Kota,Solo Balapan,2024-08-04,05:40:00,05:15:00,Ekonomi,395526,Dibatalkan
JKA01674,Turangga,KA925,Bandung,Solo Balapan,2024-10-10,02:25:00,22:30:00,Bisnis,97312,Dibatalkan
JKA01721,Turangga,KA967,Purwokerto,Solo Balapan,2024-02-17,15:35:00,11:45:00,Eksekutif,150359,Dibatalkan
JKA01472,Turangga,KA273,Jember,Solo Balapan,2025-04-16,16:40:00,10:00:00,Ekonomi,198732,Waiting
JKA00499,Turangga,KA270,Jakarta Kota,Solo Balapan,2025-08-21,11:45:00,08:40:00,Eksekutif,747497,Terlambat
JKA01626,Turangga,KA568,Surabaya Pasarturi,Solo Balapan,2025-03-27,20:20:00,09:15:00,Eksekutif,748800,Tepat Waktu
JKA01308,Turangga,KA388,Jember,Solo Balapan,2024-02-04,12:55:00,17:40:00,Eksekutif,146216,Tepat Waktu
JKA02520,Turangga,KA136,Purwokerto,Solo Balapan,2024-03-18,04:30:00,07:40:00,Eksekutif,252182,Dibatalkan
JKA01545,UNKNOWN,KA94,Solo Balapan,Surabaya Gubeng,2024-08-29,21:25:00,16:10:00,Bisnis,101279,Terlambat
JKA02507,UNKNOWN,KA813,Solo Balapan,Surabaya Gubeng,2024-09-06,05:40:00,19:05:00,Ekonomi,196841,Terlambat
JKA00351,UNKNOWN,KA557,Jember,Surabaya Gubeng,2024-12-07,21:25:00,09:55:00,Bisnis,747258,Waiting
JKA01543,UNKNOWN,KA93,Cirebon,Surabaya Gubeng,2025-02-06,04:30:00,03:35:00,Bisnis,302887,Tepat Waktu
JKA01264,UNKNOWN,KA492,Surabaya Pasarturi,Surabaya Gubeng,2024-08-25,21:50:00,21:45:00,Bisnis,251128,Tepat Waktu
JKA02711,Bima,KA154,Pasar Senen,Surabaya Gubeng,2025-01-11,07:45:00,19:50:00,Eksekutif,752086,Dibatalkan
JKA02689,Kahuripan,KA922,Gambir,Surabaya Gubeng,2025-06-14,18:20:00,14:05:00,Bisnis,197342,Waiting
JKA02904,Kertajaya,KA203,Solo Balapan,Surabaya Gubeng,2024-09-29,18:50:00,22:30:00,Eksekutif,748575,Waiting
JKA01120,Lodaya,KA937,Jakarta Kota,Surabaya Gubeng,2024-12-10,13:55:00,01:20:00,Eksekutif,254669,Terlambat
JKA02815,Matarmaja,KA984,Yogyakarta,Surabaya Gubeng,2024-08-19,08:35:00,04:35:00,Bisnis,198114,Dibatalkan
JKA00761,Pasundan,KA623,Yogyakarta,Surabaya Gubeng,2025-01-13,12:30:00,20:10:00,Ekonomi,195887,Waiting
JKA02651,Argo Bromo Anggrek,KA245,Solo Balapan,Surabaya Gubeng,2025-08-09,16:20:00,08:25:00,Bisnis,247963,Dibatalkan
JKA02702,Argo Bromo Anggrek,KA935,Kediri,Surabaya Gubeng,2024-02-12,15:10:00,21:50:00,Eksekutif,151336,Tepat Waktu
JKA00643,Argo Parahyangan,KA495,Yogyakarta,Surabaya Gubeng,2025-03-04,13:10:00,17:45:00,Bisnis,46085,Waiting
JKA01493,Argo Bromo Anggrek,KA428,Yogyakarta,Surabaya Gubeng,2024-02-25,23:25:00,21:00:00,Bisnis,496565,Waiting
JKA01475,Argo Bromo Anggrek,KA456,Jakarta Kota,Surabaya Gubeng,2024-12-15,12:45:00,04:50:00,Ekonomi,195064,Waiting
JKA02181,Argo Bromo Anggrek,KA501,Madiun,Surabaya Gubeng,2024-05-13,07:05:00,14:30:00,Ekonomi,203487,Waiting
JKA00028,Argo Bromo Anggrek,KA488,Malang,Surabaya Gubeng,2024-12-29,10:20:00,17:00:00,Eksekutif,151658,Waiting
JKA00346,Argo Bromo Anggrek,KA201,Malang,Surabaya Gubeng,2025-08-22,01:00:00,06:20:00,Bisnis,197855,Waiting
JKA00691,Argo Bromo Anggrek,KA713,Solo Balapan,Surabaya Gubeng,2024-06-23,06:45:00,02:15:00,Ekonomi,250532,Tepat Waktu
JKA01878,Argo Parahyangan,KA815,Jember,Surabaya Gubeng,2025-06-15,19:10:00,12:10:00,Eksekutif,198039,Tepat Waktu
JKA01698,Argo Parahyangan,KA623,Madiun,Surabaya Gubeng,2024-10-31,12:20:00,23:50:00,Bisnis,296444,Waiting
JKA00988,Argo Parahyangan,UNKNOWN,Solo Balapan,Surabaya Gubeng,2025-03-20,11:00:00,23:40:00,Bisnis,299357,Waiting
JKA01568,Argo Parahyangan,KA26,Cirebon,Surabaya Gubeng,2025-06-16,17:55:00,09:50:00,Bisnis,147748,Tepat Waktu
JKA01426,Argo Parahyangan,KA444,Jember,Surabaya Gubeng,2025-07-04,14:40:00,16:15:00,Bisnis,203479,Terlambat
JKA01677,Argo Parahyangan,KA311,Madiun,Surabaya Gubeng,2024-12-15,18:45:00,20:10:00,Eksekutif,146122,Terlambat
JKA00666,Argo Parahyangan,KA664,Yogyakarta,Surabaya Gubeng,2024-10-10,18:00:00,22:05:00,Eksekutif,75592,Waiting
JKA02053,Argo Parahyangan,KA308,Pasar Senen,Surabaya Gubeng,2024-12-03,11:30:00,12:35:00,Eksekutif,502103,Waiting
JKA00032,Argo Parahyangan,KA34,Kediri,Surabaya Gubeng,2024-08-04,21:05:00,07:10:00,Bisnis,51693,Dibatalkan
JKA02322,Brantas,KA958,Jakarta Kota,Surabaya Gubeng,2024-06-05,16:45:00,04:15:00,Eksekutif,251888,Dibatalkan
JKA01668,Bengawan,KA719,Purwokerto,Surabaya Gubeng,2025-03-22,12:55:00,10:55:00,Eksekutif,101436,Tepat Waktu
JKA00320,Bengawan,KA450,Jakarta Kota,Surabaya Gubeng,2025-01-05,23:20:00,16:35:00,Bisnis,250482,Waiting
JKA02480,Bengawan,KA424,Pasar Senen,Surabaya Gubeng,2025-04-09,20:10:00,16:30:00,Bisnis,499749,Waiting
JKA02772,Bengawan,KA140,Bandung,Surabaya Gubeng,2024-06-18,01:05:00,04:15:00,Bisnis,96983,Waiting
JKA00963,Bengawan,KA386,Kediri,Surabaya Gubeng,2024-02-25,22:50:00,14:55:00,Eksekutif,403224,Waiting
JKA01259,Bengawan,KA276,Gambir,Surabaya Gubeng,2024-04-17,11:30:00,10:35:00,Eksekutif,102499,Terlambat
JKA01793,Bima,KA655,Surabaya Pasarturi,Surabaya Gubeng,2024-07-01,18:55:00,08:45:00,Eksekutif,495061,Terlambat
JKA02493,Bima,KA362,Madiun,Surabaya Gubeng,2025-02-22,13:05:00,14:25:00,Ekonomi,296287,Waiting
JKA00838,Bima,KA419,Kediri,Surabaya Gubeng,2024-01-10,00:10:00,12:45:00,Bisnis,145163,Dibatalkan
JKA01077,Bima,KA568,Bandung,Surabaya Gubeng,2024-05-26,13:25:00,12:45:00,Bisnis,403771,Waiting
JKA01533,Brantas,KA502,Surabaya Pasarturi,Surabaya Gubeng,2025-01-31,02:50:00,07:40:00,Eksekutif,96299,Waiting
JKA00554,Brantas,KA1,Cirebon,Surabaya Gubeng,2024-06-04,06:20:00,12:20:00,Ekonomi,302807,Dibatalkan
JKA01622,Brantas,KA205,Pasar Senen,Surabaya Gubeng,2024-08-07,02:10:00,18:45:00,Eksekutif,402022,Tepat Waktu
JKA02923,Brantas,KA808,Malang,Surabaya Gubeng,2025-02-04,14:50:00,15:00:00,Ekonomi,78816,Waiting
JKA02152,Brantas,KA372,Solo Balapan,Surabaya Gubeng,2025-08-05,18:00:00,12:25:00,Eksekutif,199932,Waiting
JKA00198,Gajayana,KA980,Cirebon,Surabaya Gubeng,2025-08-13,09:25:00,21:40:00,Eksekutif,396284,Waiting
JKA00559,Gajayana,KA833,Kediri,Surabaya Gubeng,2025-01-04,12:55:00,11:50:00,Eksekutif,404393,Tepat Waktu
JKA01159,Gajayana,KA366,Yogyakarta,Surabaya Gubeng,2024-08-15,14:50:00,02:35:00,Eksekutif,147032,Waiting
JKA00347,Gajayana,KA326,Malang,Surabaya Gubeng,2025-01-13,21:10:00,22:05:00,Bisnis,98107,Dibatalkan
JKA00706,Gajayana,UNKNOWN,Gambir,Surabaya Gubeng,2025-04-07,21:20:00,12:35:00,Bisnis,403186,Terlambat
JKA01842,Gajayana,KA608,Madiun,Surabaya Gubeng,2024-01-21,20:10:00,14:55:00,Ekonomi,198723,Terlambat
JKA02208,Gajayana,KA731,Madiun,Surabaya Gubeng,2025-02-27,17:05:00,09:05:00,Eksekutif,245384,Tepat Waktu
JKA01647,Gajayana,KA566,Pasar Senen,Surabaya Gubeng,2024-07-22,15:05:00,14:45:00,UNKNOWN,196081,Waiting
JKA01508,Gajayana,KA767,Cirebon,Surabaya Gubeng,2024-02-24,11:10:00,02:50:00,Ekonomi,101944,Terlambat
JKA01840,Gaya Baru Malam,KA871,Surabaya Pasarturi,Surabaya Gubeng,2024-11-13,21:30:00,04:30:00,Eksekutif,248153,Waiting
JKA01699,Gaya Baru Malam,KA206,Surabaya Pasarturi,Surabaya Gubeng,2025-08-17,18:25:00,20:45:00,Eksekutif,298566,Tepat Waktu
JKA00950,Gaya Baru Malam,KA102,Jakarta Kota,Surabaya Gubeng,2024-04-23,06:30:00,00:50:00,Ekonomi,77131,Waiting
JKA01944,Gaya Baru Malam,KA451,Kediri,Surabaya Gubeng,2024-09-05,06:05:00,18:50:00,UNKNOWN,503267,Terlambat
JKA01710,Gaya Baru Malam,KA355,Madiun,Surabaya Gubeng,2025-02-02,11:15:00,20:40:00,Ekonomi,399906,Waiting
JKA02325,Gaya Baru Malam,KA184,Kediri,Surabaya Gubeng,2025-08-21,21:55:00,00:15:00,Ekonomi,502189,Waiting
JKA02078,Gaya Baru Malam,KA742,Pasar Senen,Surabaya Gubeng,2025-05-21,10:50:00,16:30:00,Bisnis,299938,Terlambat
JKA01481,Gaya Baru Malam,KA815,Bandung,Surabaya Gubeng,2025-01-29,21:25:00,13:20:00,Bisnis,747027,Terlambat
JKA00667,Gaya Baru Malam,KA163,Yogyakarta,Surabaya Gubeng,2025-02-02,06:50:00,15:35:00,Eksekutif,,Tepat Waktu
JKA00692,Harina,KA967,Semarang Tawang,Surabaya Gubeng,2025-05-19,13:30:00,16:55:00,Eksekutif,101988,Tepat Waktu
JKA01871,Harina,KA698,Pasar Senen,Surabaya Gubeng,2025-04-26,00:40:00,19:35:00,Eksekutif,400236,Terlambat
JKA02285,Harina,KA968,Jember,Surabaya Gubeng,2024-08-14,05:05:00,00:50:00,Ekonomi,52097,Waiting
JKA01896,Harina,KA416,Solo Balapan,Surabaya Gubeng,2025-04-04,11:40:00,17:10:00,Eksekutif,148345,Waiting
JKA00007,Harina,KA170,Surabaya Pasarturi,Surabaya Gubeng,2024-02-29,18:05:00,23:35:00,Eksekutif,497060,Terlambat
JKA01400,Joglosemarkerto,KA726,Gambir,Surabaya Gubeng,2024-09-14,11:15:00,16:35:00,Eksekutif,202231,Tepat Waktu
JKA00302,Jayabaya,KA539,Malang,Surabaya Gubeng,2024-09-25,01:30:00,19:20:00,Eksekutif,247787,Waiting
JKA02841,Jayabaya,KA42,Jember,Surabaya Gubeng,2025-03-10,13:40:00,04:15:00,Ekonomi,147433,Tepat Waktu
JKA01323,Jayabaya,KA429,Gambir,Surabaya Gubeng,2025-03-26,20:55:00,02:40:00,Bisnis,99657,Dibatalkan
JKA00895,Jayabaya,KA214,Yogyakarta,Surabaya Gubeng,2024-10-03,04:55:00,18:20:00,Bisnis,402773,Tepat Waktu
JKA02559,Jayabaya,KA636,Malang,Surabaya Gubeng,2024-12-02,01:25:00,06:20:00,Eksekutif,303574,Tepat Waktu
JKA01790,Jayabaya,KA615,Gambir,Surabaya Gubeng,2025-02-23,19:40:00,20:10:00,Eksekutif,199328,Waiting
JKA02901,Jayabaya,KA482,Purwokerto,Surabaya Gubeng,2025-03-16,12:10:00,06:35:00,Eksekutif,95639,Terlambat
JKA00213,Jayabaya,KA139,Cirebon,Surabaya Gubeng,2025-07-30,12:40:00,11:35:00,Eksekutif,45567,Terlambat
JKA02427,Joglosemarkerto,KA824,Pasar Senen,Surabaya Gubeng,2025-03-31,14:50:00,15:20:00,Eksekutif,50726,Dibatalkan
JKA00036,Joglosemarkerto,KA231,Gambir,Surabaya Gubeng,2024-09-30,09:35:00,03:00:00,Bisnis,100091,Tepat Waktu
JKA00977,Joglosemarkerto,UNKNOWN,Surabaya Pasarturi,Surabaya Gubeng,2024-11-10,08:05:00,10:15:00,Bisnis,152899,Tepat Waktu
JKA00020,Joglosemarkerto,KA250,Kediri,Surabaya Gubeng,2024-05-30,01:15:00,19:05:00,Eksekutif,748185,Tepat Waktu
JKA00856,Joglosemarkerto,KA521,Bandung,Surabaya Gubeng,2025-03-20,03:00:00,06:10:00,Bisnis,154974,Waiting
JKA01665,Joglosemarkerto,KA868,Pasar Senen,Surabaya Gubeng,2024-01-21,01:10:00,12:00:00,Ekonomi,73292,Tepat Waktu
JKA01981,Joglosemarkerto,KA870,Yogyakarta,Surabaya Gubeng,2024-01-16,18:35:00,14:15:00,Eksekutif,304097,Terlambat
JKA01812,Joglosemarkerto,KA735,Jember,Surabaya Gubeng,2025-02-28,23:00:00,04:25:00,Eksekutif,46144,Terlambat
JKA01249,Joglosemarkerto,KA561,Kediri,Surabaya Gubeng,2024-01-19,03:30:00,22:40:00,Eksekutif,747635,Dibatalkan
JKA02225,Kertajaya,KA147,Purwokerto,Surabaya Gubeng,2025-04-26,11:55:00,17:25:00,Ekonomi,401332,Waiting
JKA01528,Kahuripan,KA612,Semarang Tawang,Surabaya Gubeng,2025-04-10,01:05:00,08:45:00,Eksekutif,77064,Waiting
JKA02639,Kahuripan,KA344,Solo Balapan,Surabaya Gubeng,2024-07-05,16:25:00,13:15:00,Eksekutif,295080,Terlambat
JKA02811,Kahuripan,KA866,Cirebon,Surabaya Gubeng,2024-04-10,11:40:00,12:40:00,Eksekutif,749210,Dibatalkan
JKA01821,Kahuripan,KA423,Malang,Surabaya Gubeng,2025-06-07,19:15:00,18:10:00,Bisnis,154875,Dibatalkan
JKA01428,Kahuripan,KA56,Cirebon,Surabaya Gubeng,2024-01-25,05:50:00,14:50:00,Eksekutif,50607,Waiting
JKA01680,Kahuripan,KA899,Surabaya Pasarturi,Surabaya Gubeng,2025-05-28,09:50:00,12:20:00,Eksekutif,501317,Terlambat
JKA02316,Kahuripan,KA284,Bandung,Surabaya Gubeng,2025-08-10,18:15:00,01:35:00,Eksekutif,74895,Terlambat
JKA00939,Kahuripan,KA616,Purwokerto,Surabaya Gubeng,2024-05-05,08:20:00,05:45:00,Eksekutif,254804,Terlambat
JKA02796,Kahuripan,KA207,Solo Balapan,Surabaya Gubeng,2025-07-22,08:00:00,08:05:00,Eksekutif,301648,Tepat Waktu
JKA00903,Kahuripan,KA622,Gambir,Surabaya Gubeng,2024-09-23,02:25:00,10:15:00,Eksekutif,295491,Terlambat
JKA00609,Kahuripan,KA937,Semarang Tawang,Surabaya Gubeng,2024-07-14,23:25:00,08:30:00,Ekonomi,46967,Waiting
JKA02837,Kaligung,KA566,Madiun,Surabaya Gubeng,2025-06-25,16:40:00,12:35:00,Eksekutif,752456,Waiting
JKA00025,Kaligung,KA477,Semarang Tawang,Surabaya Gubeng,2024-03-11,00:15:00,00:45:00,Bisnis,102758,Terlambat
JKA02938,Kaligung,KA137,Jember,Surabaya Gubeng,2024-08-08,18:35:00,13:40:00,Eksekutif,197601,Waiting
JKA00318,Kaligung,KA163,Yogyakarta,Surabaya Gubeng,2024-06-09,03:30:00,09:15:00,Ekonomi,45297,Waiting
JKA00508,Kaligung,KA675,Kediri,Surabaya Gubeng,2024-09-21,14:20:00,03:40:00,Eksekutif,102655,Tepat Waktu
JKA00464,Kaligung,KA583,Jakarta Kota,Surabaya Gubeng,2025-08-07,16:25:00,19:40:00,Eksekutif,77190,Tepat Waktu
JKA02818,Kaligung,KA946,Purwokerto,Surabaya Gubeng,2025-01-18,01:40:00,17:20:00,Eksekutif,49907,Dibatalkan
JKA01073,Kaligung,KA251,Madiun,Surabaya Gubeng,2024-03-25,20:50:00,14:40:00,Ekonomi,251174,Waiting
JKA00109,Kaligung,KA964,Cirebon,Surabaya Gubeng,2025-04-01,12:35:00,11:00:00,Eksekutif,201815,Waiting
JKA00364,Kaligung,KA210,Gambir,Surabaya Gubeng,2024-01-22,09:15:00,07:45:00,Eksekutif,101136,Tepat Waktu
JKA02574,Kertajaya,KA154,Malang,Surabaya Gubeng,2024-06-22,02:55:00,03:25:00,Eksekutif,398111,Terlambat
JKA01083,Kertajaya,KA51,Solo Balapan,Surabaya Gubeng,2025-02-20,21:10:00,06:00:00,Eksekutif,,Waiting
JKA00960,Kertajaya,KA860,Solo Balapan,Surabaya Gubeng,2024-07-10,02:30:00,18:50:00,Eksekutif,154506,Terlambat
JKA01271,Kertajaya,KA993,Pasar Senen,Surabaya Gubeng,2024-03-16,08:50:00,16:05:00,Bisnis,399014,Dibatalkan
JKA02791,Kertajaya,KA146,Gambir,Surabaya Gubeng,2025-01-19,21:10:00,04:40:00,Eksekutif,97353,Waiting
JKA00342,Kertajaya,UNKNOWN,Solo Balapan,Surabaya Gubeng,2024-01-11,12:35:00,19:45:00,Ekonomi,52439,Tepat Waktu
JKA00367,Lodaya,KA840,Purwokerto,Surabaya Gubeng,2024-10-05,02:25:00,12:10:00,Eksekutif,303278,Terlambat
JKA02190,Lodaya,KA443,Surabaya Pasarturi,Surabaya Gubeng,2024-03-22,14:25:00,19:40:00,Eksekutif,196782,Waiting
JKA00012,Lodaya,KA661,Cirebon,Surabaya Gubeng,2025-08-15,19:05:00,21:45:00,Ekonomi,150147,Waiting
JKA01579,Lodaya,KA816,Solo Balapan,Surabaya Gubeng,2025-06-25,12:20:00,08:10:00,Bisnis,754129,Tepat Waktu
JKA00073,Lodaya,KA491,Yogyakarta,Surabaya Gubeng,2025-05-20,11:40:00,14:40:00,Ekonomi,71077,Waiting
JKA00543,Lodaya,KA617,Jakarta Kota,Surabaya Gubeng,2025-08-21,17:35:00,18:25:00,Bisnis,98377,Terlambat
JKA01814,Lodaya,KA450,Malang,Surabaya Gubeng,2024-05-27,19:10:00,10:20:00,Eksekutif,495321,Terlambat
JKA02752,Malabar,KA944,Semarang Tawang,Surabaya Gubeng,2025-03-07,18:15:00,13:15:00,Ekonomi,252289,Tepat Waktu
JKA00627,Malabar,KA898,Purwokerto,Surabaya Gubeng,2024-05-22,06:50:00,22:40:00,Bisnis,404531,Waiting
JKA01541,Malabar,KA936,Jember,Surabaya Gubeng,2024-11-20,14:45:00,20:40:00,Bisnis,73957,Tepat Waktu
JKA00484,Malabar,KA843,Pasar Senen,Surabaya Gubeng,2024-10-12,03:15:00,00:45:00,Ekonomi,,Waiting
JKA00905,Malabar,KA574,Malang,Surabaya Gubeng,2025-01-02,13:20:00,07:25:00,Eksekutif,49827,Waiting
JKA00808,Malabar,KA36,Kediri,Surabaya Gubeng,2024-05-17,14:10:00,21:00:00,Ekonomi,148684,Waiting
JKA00738,Matarmaja,KA34,Solo Balapan,Surabaya Gubeng,2024-05-13,09:40:00,10:25:00,Eksekutif,95124,Dibatalkan
JKA02592,Matarmaja,KA307,Surabaya Pasarturi,Surabaya Gubeng,2025-06-18,04:25:00,05:25:00,Bisnis,79823,Tepat Waktu
JKA00267,Matarmaja,KA475,Surabaya Pasarturi,Surabaya Gubeng,2024-04-02,15:50:00,05:55:00,Eksekutif,,Tepat Waktu
JKA02960,Matarmaja,KA276,Semarang Tawang,Surabaya Gubeng,2025-07-31,16:30:00,12:45:00,Ekonomi,71045,Tepat Waktu
JKA02728,Matarmaja,KA238,Surabaya Pasarturi,Surabaya Gubeng,2025-04-13,05:10:00,16:25:00,Eksekutif,748111,Terlambat
JKA01994,Matarmaja,KA905,Purwokerto,Surabaya Gubeng,2024-08-12,11:25:00,07:40:00,Ekonomi,496037,Dibatalkan
JKA00999,Matarmaja,KA743,Bandung,Surabaya Gubeng,2025-07-18,03:00:00,22:30:00,Bisnis,147535,Waiting
JKA02250,Mutiara Selatan,KA945,Semarang Tawang,Surabaya Gubeng,2025-02-12,15:35:00,13:25:00,Ekonomi,745746,Dibatalkan
JKA00519,Mutiara Selatan,KA292,Kediri,Surabaya Gubeng,2024-02-20,18:35:00,13:20:00,Ekonomi,495749,Waiting
JKA00142,Mutiara Selatan,KA658,Malang,Surabaya Gubeng,2024-04-09,06:10:00,02:35:00,Ekonomi,302715,Tepat Waktu
JKA00030,Mutiara Selatan,UNKNOWN,Surabaya Pasarturi,Surabaya Gubeng,2025-01-04,09:00:00,08:00:00,Ekonomi,197068,Tepat Waktu
JKA01567,Mutiara Selatan,KA920,Surabaya Pasarturi,Surabaya Gubeng,2025-06-06,03:25:00,10:20:00,Ekonomi,296888,Waiting
JKA02029,Mutiara Selatan,KA442,Surabaya Pasarturi,Surabaya Gubeng,2024-10-22,22:05:00,20:10:00,Bisnis,102638,Terlambat
JKA00317,Mutiara Selatan,KA669,Malang,Surabaya Gubeng,2025-06-03,18:50:00,19:55:00,Bisnis,201395,Waiting
JKA02491,Mutiara Selatan,KA480,Madiun,Surabaya Gubeng,2025-01-19,07:05:00,10:50:00,Bisnis,152650,Tepat Waktu
JKA00295,Mutiara Selatan,KA207,Cirebon,Surabaya Gubeng,2025-02-19,03:10:00,00:15:00,Eksekutif,404172,Tepat Waktu
JKA01963,Pasundan,KA357,Jember,Surabaya Gubeng,2024-11-05,00:45:00,18:25:00,Eksekutif,104177,Dibatalkan
JKA00826,Pasundan,KA593,Semarang Tawang,Surabaya Gubeng,2024-07-31,06:05:00,20:30:00,Ekonomi,145505,Waiting
JKA00072,Pasundan,KA913,Malang,Surabaya Gubeng,2024-05-05,02:35:00,22:35:00,Eksekutif,250692,Dibatalkan
JKA02230,Pasundan,KA548,Pasar Senen,Surabaya Gubeng,2024-10-23,19:45:00,01:40:00,Eksekutif,97527,Terlambat
JKA00520,Pasundan,KA555,Bandung,Surabaya Gubeng,2024-08-18,22:25:00,02:45:00,Bisnis,752547,Waiting
JKA01747,Pasundan,KA134,Pasar Senen,Surabaya Gubeng,2024-11-30,00:30:00,05:30:00,Bisnis,748392,Dibatalkan
JKA02337,Pasundan,KA211,Surabaya Pasarturi,Surabaya Gubeng,2024-04-05,21:50:00,04:25:00,Ekonomi,503514,Waiting
JKA02541,Pasundan,KA506,Semarang Tawang,Surabaya Gubeng,2024-04-14,10:10:00,03:10:00,Ekonomi,45770,Terlambat
JKA00531,Pasundan,KA975,Purwokerto,Surabaya Gubeng,2024-12-31,14:45:00,23:40:00,Bisnis,150956,Tepat Waktu
JKA02765,Progo,KA154,Jember,Surabaya Gubeng,2024-09-06,00:05:00,12:10:00,Eksekutif,498128,Waiting
JKA00610,Progo,KA443,Madiun,Surabaya Gubeng,2025-04-11,08:00:00,02:55:00,Bisnis,76513,Tepat Waktu
JKA02528,Progo,KA142,Jember,Surabaya Gubeng,2024-02-05,19:20:00,03:00:00,Ekonomi,199102,Dibatalkan
JKA01238,Progo,KA318,Malang,Surabaya Gubeng,2024-09-11,07:15:00,15:15:00,Ekonomi,148411,Tepat Waktu
JKA00180,Progo,KA184,Solo Balapan,Surabaya Gubeng,2024-10-24,14:40:00,12:25:00,Bisnis,147717,Terlambat
JKA01200,Progo,KA318,Jember,Surabaya Gubeng,2024-10-03,06:15:00,03:15:00,Eksekutif,198105,Waiting
JKA01266,Progo,KA719,Pasar Senen,Surabaya Gubeng,2025-07-27,16:30:00,21:15:00,Eksekutif,401357,Dibatalkan
JKA00250,Progo,KA488,Solo Balapan,Surabaya Gubeng,2025-03-26,06:45:00,01:50:00,Eksekutif,70860,Dibatalkan
JKA00927,Progo,KA517,Madiun,Surabaya Gubeng,2024-12-12,23:40:00,15:30:00,Ekonomi,747054,Waiting
JKA00513,Progo,KA446,Gambir,Surabaya Gubeng,2024-07-01,11:25:00,16:00:00,Eksekutif,147262,Dibatalkan
JKA02106,Sancaka,KA990,Semarang Tawang,Surabaya Gubeng,2024-11-26,06:25:00,23:15:00,Bisnis,77200,Waiting
JKA01261,Sancaka,KA417,Semarang Tawang,Surabaya Gubeng,2024-03-07,11:35:00,07:05:00,Eksekutif,53746,Waiting
JKA02850,Sancaka,KA924,Kediri,Surabaya Gubeng,2024-12-18,18:55:00,22:15:00,Bisnis,199984,Dibatalkan
JKA02861,Sancaka,KA624,Madiun,Surabaya Gubeng,2025-07-20,10:20:00,14:00:00,Eksekutif,101449,Terlambat
JKA00002,Sancaka,KA81,Yogyakarta,Surabaya Gubeng,2024-12-10,02:30:00,11:25:00,Eksekutif,52527,Tepat Waktu
JKA00177,Sancaka,KA975,Surabaya Pasarturi,Surabaya Gubeng,2024-04-27,21:45:00,17:35:00,Ekonomi,74107,Tepat Waktu
JKA00575,Sembrani,KA936,Jakarta Kota,Surabaya Gubeng,2025-01-15,01:10:00,19:15:00,Eksekutif,750074,Waiting
JKA01788,Sembrani,KA420,Purwokerto,Surabaya Gubeng,2025-05-17,08:55:00,11:25:00,UNKNOWN,401395,Waiting
JKA02282,Sembrani,KA610,Gambir,Surabaya Gubeng,2024-07-09,12:45:00,08:35:00,Eksekutif,148864,Tepat Waktu
JKA02073,Sembrani,UNKNOWN,Bandung,Surabaya Gubeng,2024-04-19,11:30:00,23:25:00,Eksekutif,145990,Tepat Waktu
JKA02238,Sembrani,KA412,Yogyakarta,Surabaya Gubeng,2024-07-04,03:20:00,08:05:00,Ekonomi,754414,Tepat Waktu
JKA01223,Sembrani,KA371,Pasar Senen,Surabaya Gubeng,2025-08-13,17:35:00,05:40:00,Bisnis,74122,Terlambat
JKA02583,Sembrani,KA104,Cirebon,Surabaya Gubeng,2024-07-30,12:35:00,01:25:00,Ekonomi,404474,Dibatalkan
JKA00662,Sembrani,KA674,Cirebon,Surabaya Gubeng,2025-08-19,07:00:00,09:40:00,Eksekutif,504459,Terlambat
JKA00269,Serayu,KA434,Kediri,Surabaya Gubeng,2024-05-21,07:40:00,20:35:00,Eksekutif,150250,Waiting
JKA01980,Serayu,KA256,Solo Balapan,Surabaya Gubeng,2024-02-25,10:35:00,21:40:00,Ekonomi,70930,Tepat Waktu
JKA00405,Serayu,KA648,Jember,Surabaya Gubeng,2024-10-25,20:10:00,04:20:00,Bisnis,148440,Dibatalkan
JKA02470,Serayu,KA369,Solo Balapan,Surabaya Gubeng,2024-03-19,14:50:00,03:10:00,Ekonomi,53643,Tepat Waktu
JKA01272,Serayu,KA707,Solo Balapan,Surabaya Gubeng,2024-03-24,09:05:00,12:05:00,Eksekutif,47548,Tepat Waktu
