id_jadwal,nama_kereta,nomor_kereta,stasiun_asal,stasiun_tujuan,tanggal_berangkat,jam_berangkat,jam_tiba,kelas,harga_tiket,status
JKA00918,Kertajaya,KA563,Bandung,Jember,21 Jul 2024,10:15,14:30,none,99698,-
JKA00291,Lodaya,KA21,Cirebon,Bandung,08-03-2024,3:25,00.40,Eksekutif,401921,Dibatalkan
JKA00316,Kaligung,KA911,Malang,Solo Balapan,12 May 2025,07:55,16:00:00,EKONOMI,254064,tepat waktu
JKA02735,  Kaligung  ,KA499,Surabaya Pasarturi,Solo Balapan,21-06-2024,00.20,3:30,Eksekutif,301333,Tepat Waktu
JKA00203,Jayabaya,KA467,Surabaya Pasarturi,Bandung,08/03/2025,16.45,09.50,NULL,146121,-
JKA02357,,KA19,Pasar Senen,Malang,12 Aug 2024,02.35,10.35,Eksekutif,396087,
JKA02011,Jayabaya,,Malang,Purwokerto,31 Jan 2024,16:05,23:05,Eksekutif,99822,TERLAMBAT
JKA02676,,KA839,Yogyakarta,Purwokerto,29/01/2025,19:50:00,18.45,eksekutif,73602,TERLAMBAT
JKA01607,Sembrani,KA958,Surabaya Pasarturi,Purwokerto,02/07/2024,04:40:00,15.50,Eksekutif,245855,TERLAMBAT
JKA00282,Gajayana,KA34,Yogyakarta,Madiun,20-08-2024,4:15,02:30,Eksekutif,Rp52.934,Tepat Waktu
JKA00323,Jayabaya,KA533,Kediri,Cirebon,28-03-2025,20:30,09:05,EKONOMI,251389,Terlambat
JKA01174,Pasundan,KA145,Gambir,Solo Balapan,17 Apr 2024,20:30,0:00,Bisnis,197195,TERLAMBAT
JKA01550,Jayabaya,KA355,Pasar Senen,Surabaya Pasarturi,02 Apr 2025,06:15,04:45,Bisnis,396833,tepat waktu
JKA02529,Kaligung,KA456,Cirebon,Yogyakarta,03/06/2025,02:00,11:35,EKONOMI,70173,TERLAMBAT
JKA01584,Lodaya,KA348,Semarang Tawang,Kediri,02-05-2024,11:50,16.15,eksekutif,747906,Tepat Waktu
JKA02915,Argo Parahyangan,KA795,Jakarta Kota,Cirebon,11/07/2025,4:45,08:00,Eksekutif,297831,Tepat Waktu
JKA00822,Gajayana,KA375,Gambir,Pasar Senen,14/03/2024,12:10:00,21.00,Bisnis ,298755,-
JKA02772,Bengawan,KA140,Bandung,Surabaya Gubeng,18-06-2024,01:05,4:15,Bisnis,96983,-
JKA00139,Progo,KA2,Surabaya Gubeng,Semarang Tawang,23/11/2024,20.05,14.00,Bisnis,146110,-
JKA01284,Argo Bromo Anggrek,KA417,Surabaya Pasarturi,Cirebon,2025-04-20,00.50,09.55,EKONOMI,46635,tepat waktu
JKA02359,Lodaya,KA636,Surabaya Pasarturi,Semarang Tawang,2025-01-21,16.55,13:40,Ekonomi,498212,Dibatalkan
JKA00099,Argo Parahyangan,KA826,Cirebon,Pasar Senen,09 May 2025,00:00:00,00.00,EKONOMI,195280,tepat waktu
JKA02560,Kahuripan,KA826,Kediri,Pasar Senen,11 Apr 2024,13:10,17:35,EKONOMI,303842,-
JKA02316,Kahuripan,KA284,Bandung,Surabaya Gubeng,2025-08-10,18:15:00,01.35, Eksekutif,Rp74.895,Terlambat
JKA02844,Kaligung,KA450,Bandung,Yogyakarta,30 May 2025,10:00,12:35,Bisnis,745900,Tepat Waktu
JKA01311,Jayabaya,,Purwokerto,Gambir,2024-12-01,02:00,01:50:00,Eksekutif,78132,-
JKA01842,Gajayana,KA608,Madiun,Surabaya Gubeng,21/01/2024,20:10:00,14.55,Ekonomi,198723,Terlambat
JKA00537,Sembrani,KA734,Solo Balapan,Kediri,2025-03-03,12:00:00,11:50,eksekutif,195319,
JKA01349,Argo Parahyangan,KA276,Semarang Tawang,Pasar Senen,21 Jun 2024,15:30,03.20,EKONOMI,195079,
jka01308,Turangga,KA388,Jember,Solo Balapan,04-02-2024,12:55:00,17:40, Eksekutif,146216,tepat waktu
JKA01227,Pasundan,KA509,Malang,Bandung,01-10-2024,16:55,19:50:00,Eksekutif,75979,tepat waktu
JKA01944,Gaya Baru Malam,KA451,Kediri,Surabaya Gubeng,05-09-2024,06:05,18.50,NaN,503267,TERLAMBAT
JKA00426,Matarmaja,KA761,Kediri,Yogyakarta,23-03-2025,22:45:00,0:40,Eksekutif,747369,
JKA02208,Gajayana,KA731,Madiun,Surabaya Gubeng,27/02/2025,17:05,9:05, Eksekutif,245384,Tepat Waktu
JKA00220,Argo Bromo Anggrek,KA990,Purwokerto,Jakarta Kota,2025-01-03,00:20:00,07:30,Ekonomi,404782,
JKA02141,Gajayana,KA836,Malang,Semarang Tawang,03 Apr 2025,00:35:00,21:00:00,Eksekutif,304616,Dibatalkan
JKA00339,  Gaya Baru Malam  ,KA49,Solo Balapan,Purwokerto,23-02-2024,13.30,03:50:00,eksekutif,253474,N/A
JKA02730,Serayu,KA638,Semarang Tawang,Purwokerto,10-03-2024,18:20,21:00:00,Ekonomi,302749,
JKA01786,Matarmaja,KA606,Pasar Senen,Jakarta Kota,16-01-2024,13.35,18:05,Bisnis ,252144,-
JKA02626,Taksaka,KA687,Cirebon,Jember,15 Jun 2025,05:40:00,14:05,Bisnis ,49958,none
JKA00218,Joglosemarkerto,KA949,Cirebon,Jakarta Kota,28/03/2025,14:00,06.50,Bisnis,71841,TERLAMBAT
JKA02271,Taksaka,KA748,Semarang Tawang,Malang,25 Mar 2024,7:10,22:40,Ekonomi,200582,TERLAMBAT
JKA02701,Gaya Baru Malam,KA829,Purwokerto,Gambir,04-04-2025,12:25,10.25,EKONOMI,153294,
JKA00767,Turangga,KA43,Solo Balapan,Purwokerto,2024-06-22,15:25,20:40, Eksekutif,79940,
JKA01208,Gajayana,KA118,Gambir,Semarang Tawang,2024-08-24,12:20,18:55:00,Bisnis ,48759,-
JKA01799,Malabar,KA299,Malang,Kediri,2024-04-14,04.45,7:55,eksekutif,47949,NaN
JKA00368,Mutiara Selatan,,Madiun,Yogyakarta,20 Sep 2024,14:20:00,09:30:00,Eksekutif,247238,Terlambat
JKA01623,Matarmaja,KA839,Bandung,Cirebon,03-01-2024,12.50,15:20,EKONOMI,303013,tepat waktu
JKA00916,Joglosemarkerto,KA724,Surabaya Pasarturi,Bandung,18-08-2025,20.35,11:00,Eksekutif,152168,Terlambat
JKA01094,Gaya Baru Malam,KA467,Cirebon,Jakarta Kota,2025-03-13,21:45:00,03.30,Bisnis ,752118,
JKA00080,,KA894,Surabaya Pasarturi,Cirebon,10 Dec 2024,22.45,15.00,Ekonomi,76824,-
JKA02109,Lodaya,KA327,Surabaya Gubeng,Pasar Senen,13 Jun 2025,03:15:00,14.55, Eksekutif,296339,Tepat Waktu
JKA00694,Bima,KA935,Jakarta Kota,Surabaya Pasarturi,2024-10-24,03.15,17:00:00, Eksekutif,150613,-
JKA00658,Joglosemarkerto,KA218,Yogyakarta,Semarang Tawang,13/06/2024,15.50,00:25:00, Eksekutif,296696,tepat waktu
JKA01931,Serayu,KA670,Semarang Tawang,Solo Balapan,2025-06-19,21.00,17:35:00,eksekutif,52695,TERLAMBAT
JKA01371,Bima,KA480,Purwokerto,Cirebon,14-03-2025,19.15,23:10,Bisnis ,745622,TERLAMBAT
JKA02239,Sembrani,KA722,Gambir,Semarang Tawang,21-03-2025,22:05,13:15:00,Eksekutif,72296,Tepat Waktu
JKA01812,Joglosemarkerto,KA735,Jember,Surabaya Gubeng,2025-02-28,23:00,04:25:00, Eksekutif,46144,Terlambat
JKA00477,Harina,KA524,Purwokerto,Semarang Tawang,26-04-2025,19:00,11.00,Bisnis,745418,Dibatalkan
JKA00596,  Gajayana  ,KA512,Malang,Yogyakarta,04-10-2024,06:00:00,12.10, Eksekutif,499549,-
JKA01211,Sembrani,KA155,Semarang Tawang,Pasar Senen,16 Sep 2024,18.15,3:00,Bisnis ,74984,Tepat Waktu
JKA01652,Tawang Jaya,KA938,Bandung,Malang,07 May 2024,08:55,00.15,Ekonomi,303648,Dibatalkan
JKA00842,Pasundan,KA964,Kediri,Madiun,17 Dec 2024,12.40,22:20,Bisnis,399081,
JKA00614,Gajayana,KA960,Jember,Bandung,2025-08-12,8:40,23.15,eksekutif,75332,TERLAMBAT
JKA01984,Taksaka,KA253,Purwokerto,Bandung,21 Jul 2024,11.50,10.45,Bisnis,104418,Terlambat
JKA00786,Kaligung,KA258,Kediri,Pasar Senen,04-09-2024,04:30,12:20:00,Eksekutif,302336,-
JKA01610,Progo,KA897,Purwokerto,Cirebon,22/02/2025,02:45:00,07.00,Bisnis,395834,TERLAMBAT
JKA02874,Kaligung,KA254,Solo Balapan,Malang,21-05-2024,08.10,15:10,Bisnis,299694,
JKA00993,Progo,KA581,Gambir,Semarang Tawang,23 Jun 2025,18.00,04.10,Ekonomi,73427,tepat waktu
JKA00572,Brantas,KA203,Bandung,Jakarta Kota,2025-06-16,21.50,16:45:00, Eksekutif,498292,
JKA00771,Lodaya,KA244,Madiun,Cirebon,07 Jul 2025,22:20,8:10, Eksekutif,498709,Terlambat
JKA01382,Joglosemarkerto,KA222,Purwokerto,Solo Balapan,16-11-2024,17:30,20:45,Eksekutif,197009,Terlambat
JKA01893,Malabar,KA985,Madiun,Jakarta Kota,2025-04-25,21:45:00,9:25,Eksekutif,200952,-
JKA02531,Matarmaja,KA644,Solo Balapan,Purwokerto,30 Jun 2025,22:10:00,04:55,Ekonomi,104612,TERLAMBAT
JKA02031,Gaya Baru Malam,KA230,Pasar Senen,Cirebon,2024-03-05,05.15,17:35:00,Eksekutif,199975,
JKA01581,Tawang Jaya,KA819,Jakarta Kota,Solo Balapan,04 Aug 2024,05:40:00,5:15,Ekonomi,395526,Dibatalkan
JKA00100,,KA488,Solo Balapan,Bandung,17 Jan 2025,14:45,22.15,Bisnis ,70519,TERLAMBAT
JKA00448,Mutiara Selatan,KA175,Yogyakarta,Semarang Tawang,12/03/2024,05:25:00,04:00:00,eksekutif,245341,Tepat Waktu
JKA01177,Sancaka,,Semarang Tawang,Purwokerto,2025-06-08,22:10:00,00:30,Ekonomi,495469,Terlambat
JKA02877,Pasundan,KA475,Malang,Jember,2025-01-11,08.25,08.55,Ekonomi,200012,-
JKA02865,Tawang Jaya,KA658,Kediri,Jember,12 Jun 2024,13:35,05:00:00, Eksekutif,71257,
JKA00470,Progo,KA355,Pasar Senen,Jakarta Kota,13 Aug 2024,22.20,17:20,EKONOMI,200224,Tepat Waktu
JKA02503,Jayabaya,KA531,Surabaya Gubeng,Yogyakarta,14-06-2024,07:25,05:10:00,NaN,Rp201.480,Terlambat
JKA00251,Bima,KA262,Surabaya Pasarturi,Pasar Senen,04 Apr 2025,21:25,03.40, Eksekutif,299466,Tepat Waktu
JKA02660,Mutiara Selatan,KA950,Malang,Kediri,04-01-2024,20:55,02:00,Eksekutif,101439,Terlambat
JKA02476,Sancaka,KA4,Jakarta Kota,Bandung,2025-04-22,16:55:00,08:20,eksekutif,103096,Dibatalkan
JKA00238,Brantas,KA914,Surabaya Pasarturi,Bandung,2024-01-16,06.40,17.25,Bisnis,204405,TERLAMBAT
JKA00125,Bima,KA270,Semarang Tawang,Jember,13-06-2025,5:25,23:20, Eksekutif,50488,Tepat Waktu
JKA01777,Tawang Jaya,KA230,Kediri,Surabaya Pasarturi,10/01/2024,01:05:00,20.35,EKONOMI,748976,Tepat Waktu
JKA00742,Kahuripan,KA823,Jakarta Kota,Jember,29 Dec 2024,13:55:00,19:20:00,Eksekutif,146974,-
JKA00243,Turangga,KA307,Pasar Senen,Kediri,01/01/2024,21:10:00,17:20:00,EKONOMI,752326,Dibatalkan
JKA01942,Lodaya,KA979,Surabaya Pasarturi,Pasar Senen,2024-05-10,22.25,21:00,EKONOMI,98452,
JKA02187,Harina,KA280,Gambir,Bandung,2024-11-14,03.05,23:40,Bisnis ,297519,TERLAMBAT
JKA02055,,KA97,Kediri,Purwokerto,2024-12-15,13:45:00,17:10,EKONOMI,748392,Tepat Waktu
JKA02152,Brantas,KA372,Solo Balapan,Surabaya Gubeng,05-08-2025,18.00,12:25, Eksekutif,199932,
JKA00566,Serayu,KA406,Malang,Jakarta Kota,2024-05-31,21:25,23.20,Bisnis ,54793,Terlambat
JKA00640,Argo Bromo Anggrek,KA303,Surabaya Pasarturi,Malang,12 Feb 2025,22.35,6:35,eksekutif,49020,Tepat Waktu
JKA00941,Malabar,KA608,Jakarta Kota,Jember,12-02-2025,12:05,22:00:00,Eksekutif,,TERLAMBAT
JKA00034,Taksaka,KA186,Madiun,Semarang Tawang,2024-09-13,02:15,21:20, Eksekutif,102708,Dibatalkan
JKA01855,Brantas,KA329,Cirebon,Pasar Senen,24 May 2024,14:50,11:35,Bisnis ,303649,Tepat Waktu
JKA00963,Bengawan,KA386,Kediri,Surabaya Gubeng,25/02/2024,22:50,14:55,eksekutif,Rp403.224,-
JKA00592,Progo,KA997,Malang,Cirebon,09 Jul 2024,09:55,14:10,Eksekutif,98239,TERLAMBAT
JKA00506,Kaligung,KA183,Purwokerto,Gambir,2024-06-22,06.50,14:05,Ekonomi,147174,Dibatalkan
JKA02347,Lodaya,KA473,Kediri,Pasar Senen,17/06/2024,6:55,08:25,Eksekutif,249521,Dibatalkan
JKA00561,Harina,KA775,Malang,Jakarta Kota,01-04-2024,11:45,10:20,Bisnis ,76652,Terlambat
JKA00761,  Pasundan  ,KA623,Yogyakarta,Surabaya Gubeng,13-01-2025,12:30,20:10:00,Ekonomi,195887,
JKA00011,Kertajaya,KA544,Malang,Surabaya Pasarturi,09 Mar 2025,04.15,06:00,Bisnis ,245936,
JKA00542,Taksaka,KA758,Purwokerto,Surabaya Gubeng,15 Mar 2024,08:35:00,23.10,-,104424,
JKA02330,Serayu,KA131,Semarang Tawang,Jakarta Kota,06-12-2024,14:50:00,7:20,Bisnis,497956,Terlambat
JKA01987,Taksaka,KA714,Semarang Tawang,Yogyakarta,09 Mar 2024,18:55,20.00,Bisnis,Rp72.198,Dibatalkan
JKA02340,Turangga,KA800,Malang,Semarang Tawang,05/02/2024,15:50,19:10:00,Ekonomi,96809,TERLAMBAT
JKA00523,Harina,KA161,Cirebon,Surabaya Pasarturi,23-11-2024,20.05,16:40:00,Bisnis,303107,tepat waktu
JKA01018,Kahuripan,KA767,Purwokerto,Kediri,31 Mar 2025,15.25,06:45, Eksekutif,Rp503.860,tepat waktu
JKA01030,TURANGGA,KA765,Yogyakarta,Solo Balapan,2024-12-22,18:55:00,22:10,EKONOMI,151809,TERLAMBAT
JKA01123,Lodaya,KA130,Gambir,Purwokerto,09 Jun 2024,15:05,10:00:00,Bisnis,746879,TERLAMBAT
JKA02967,Argo Parahyangan,KA662,Pasar Senen,Madiun,29/01/2024,23:30:00,01:05:00,Bisnis,76022,Dibatalkan
JKA02741,Tawang Jaya,KA542,Gambir,Surabaya Pasarturi,14 Mar 2025,02:00,01:30,EKONOMI,253312,Tepat Waktu
JKA02355,Lodaya,KA531,Jakarta Kota,Semarang Tawang,2025-07-01,21:55:00,11:30,Ekonomi,196587,TERLAMBAT
JKA00774,Taksaka,KA4,Kediri,Malang,09 Oct 2024,17:50,06.25,eksekutif,750183,
JKA02760,Gajayana,KA752,Cirebon,Surabaya Pasarturi,22/06/2025,23:40,14:30,Ekonomi,154767,tepat waktu
JKA01035,,KA138,Malang,Surabaya Pasarturi,17/08/2025,04:25,03:20:00,EKONOMI,502644,
JKA01411,Turangga,KA305,Bandung,Surabaya Gubeng,2024-11-12,15:20,18:25, Eksekutif,495384,
JKA02512,GAYA BARU MALAM,KA733,Bandung,Jember,2024-03-29,12.45,8:05,eksekutif,753160,TERLAMBAT
JKA00128,Progo,KA386,Madiun,Pasar Senen,13/07/2025,04:00:00,00.15,Bisnis ,,-
JKA01485,Joglosemarkerto,KA607,Pasar Senen,Yogyakarta,17 Oct 2024,04.25,05.30,Ekonomi,77157,TERLAMBAT
JKA00939,Kahuripan,KA616,Purwokerto,Surabaya Gubeng,05/05/2024,08:20,05:45,eksekutif,254804,TERLAMBAT
JKA02168,Gajayana,KA24,Surabaya Gubeng,Pasar Senen,02-08-2025,05:05,23.50,Ekonomi,,Dibatalkan
JKA00975,Tawang Jaya,KA638,Semarang Tawang,Cirebon,2024-06-03,16:10,10:15,EKONOMI,401989,Tepat Waktu
JKA01282,Sancaka,KA686,Surabaya Gubeng,Solo Balapan,11 Jan 2024,4:10,10:00,Bisnis ,,Terlambat
JKA01450,Sancaka,KA373,Madiun,Gambir,12/10/2024,06:15,00:30,Bisnis ,496268,Tepat Waktu
JKA01834,Sancaka,KA735,Malang,Yogyakarta,18 May 2024,15.45,01:30,Eksekutif,249256,tepat waktu
JKA01333,Kaligung,KA375,Jakarta Kota,Kediri,19/01/2025,17:15,11:30,Ekonomi,496240,Tepat Waktu
JKA01460,Taksaka,KA512,Madiun,Semarang Tawang,26 Mar 2024,19:40,07:55,eksekutif,748471,-
JKA00701,Kertajaya,KA83,Gambir,Bandung,31/01/2025,2:05,19:25,Eksekutif,76147,Dibatalkan
JKA00859,Joglosemarkerto,,Cirebon,Jakarta Kota,06/04/2024,10:35,9:45,Ekonomi,248662,-
JKA02418,Sancaka,KA401,Jakarta Kota,Bandung,06/06/2025,23:25,14.15,EKONOMI,,Tepat Waktu
JKA01939,Joglosemarkerto,KA129,Jember,Pasar Senen,27-04-2024,21.15,06.25, Eksekutif,100617,tepat waktu
JKA01154,Argo Bromo Anggrek,KA626,Madiun,Jember,2025-03-08,21:05:00,15.50,Ekonomi,747960,Dibatalkan
JKA01405,Argo Parahyangan,KA750,Bandung,Yogyakarta,20/06/2024,07.45,08:40,eksekutif,49748,Dibatalkan
JKA00392,Gaya Baru Malam,KA590,Solo Balapan,Jember,22-08-2024,20.05,13:25,Bisnis ,71256,Terlambat
JKA02637,Jayabaya,KA752,Surabaya Gubeng,Madiun,18/01/2024,01:55,11.30,eksekutif,98325,tepat waktu
JKA01000,Matarmaja,KA630,Gambir,Solo Balapan,15-02-2025,23:35,14:00,EKONOMI,245857,Dibatalkan
JKA02755,Joglosemarkerto,KA934,Surabaya Pasarturi,Semarang Tawang,26-03-2025,14:30,13:50, Eksekutif,Rp304.804,Tepat Waktu
JKA01436,Argo Parahyangan,KA432,Pasar Senen,Semarang Tawang,18-10-2024,18:55:00,14:20,eksekutif,297172,
JKA00585,Argo Parahyangan,KA104,Pasar Senen,Semarang Tawang,26/07/2024,06:20,11.45,EKONOMI,402783,Dibatalkan
JKA02864,Sancaka,KA713,Surabaya Pasarturi,Cirebon,19 Jul 2025,13.50,02.25,eksekutif,96985,Tepat Waktu
JKA01724,Argo Parahyangan,KA394,Surabaya Pasarturi,Semarang Tawang,19-07-2025,1:50,04:50:00,Eksekutif,Rp304.350,-
JKA02779,Malabar,KA557,Semarang Tawang,Kediri,18/03/2025,05.25,16:05,eksekutif,49758,TERLAMBAT
JKA02796,Kahuripan,KA207,Solo Balapan,Surabaya Gubeng,2025-07-22,08.00,08:05:00,Eksekutif,301648,Tepat Waktu
JKA01215,SEMBRANI,KA297,Jember,Surabaya Pasarturi,2025-06-30,18:20:00,23:15,EKONOMI,75643,
JKA00945,Sancaka,KA313,Solo Balapan,Madiun,04/05/2025,12:10,23.40,eksekutif,397053,Dibatalkan
JKA01603,Gaya Baru Malam,KA342,Semarang Tawang,Jember,04-07-2024,16:40,18.50, Eksekutif,750869,-
JKA02624,Gaya Baru Malam,KA749,Surabaya Gubeng,Malang,22/02/2024,22:30,12:35,N/A,397963,Terlambat
JKA02776,Argo Bromo Anggrek,KA130,Surabaya Gubeng,Purwokerto,29 Jun 2024,06.30,4:50,EKONOMI,397143,-
JKA00688,Lodaya,KA780,Surabaya Gubeng,Malang,09/08/2024,12.50,07:00:00, Eksekutif,46258,TERLAMBAT
JKA00569,Gaya Baru Malam,KA577,Gambir,Pasar Senen,2024-03-03,21:25,05:00,Eksekutif,251303,TERLAMBAT
JKA02599,Jayabaya,KA324,Gambir,Surabaya Pasarturi,03 Jan 2025,07.55,19:25,Ekonomi,50563,
JKA02901,Jayabaya,KA482,Purwokerto,Surabaya Gubeng,2025-03-16,12:10,06:35:00,Eksekutif,Rp95.639,Terlambat
JKA02403,Pasundan,KA994,Pasar Senen,Solo Balapan,2024-01-02,14:50:00,05.30,Ekonomi,496103,
JKA00951,Gaya Baru Malam,KA72,Jember,Semarang Tawang,03 May 2025,1:30,08.45,NULL,745737,
JKA02046,Malabar,KA860,Yogyakarta,Surabaya Pasarturi,25 Mar 2025,03.05,14:40:00,Bisnis,403798,Tepat Waktu
JKA02255,Sembrani,KA866,Cirebon,Pasar Senen,09-05-2024,3:25,16:30,Ekonomi,,
JKA00229,BIMA,,Kediri,Surabaya Pasarturi,13 Jan 2024,15:35,19:35,Bisnis,752794,TERLAMBAT
JKA00643,ARGO PARAHYANGAN,KA495,Yogyakarta,Surabaya Gubeng,04/03/2025,13:10:00,17.45,Bisnis,Rp46.085,-
JKA01720,Kahuripan,KA210,Malang,Bandung,05/05/2025,0:30,18.00,EKONOMI,145546,TERLAMBAT
JKA01168,Lodaya,KA79,Surabaya Gubeng,Jakarta Kota,2024-12-31,17:55:00,13:20:00,eksekutif,196564,Dibatalkan
JKA00071,Kahuripan,KA512,Malang,Semarang Tawang,15 Jan 2025,2:45,16:25:00,Ekonomi,Rp199.089,Terlambat
JKA00722,  Turangga  ,KA632,Semarang Tawang,Malang,04/02/2024,20:50:00,17:55,Bisnis ,74651,TERLAMBAT
JKA02401,Kaligung,KA107,Pasar Senen,Kediri,19 Feb 2024,12:30:00,15:25,null,199874,Terlambat
JKA00543,Lodaya,KA617,Jakarta Kota,Surabaya Gubeng,21-08-2025,17:35,18:25,Bisnis,98377,TERLAMBAT
JKA02728,Matarmaja,KA238,Surabaya Pasarturi,Surabaya Gubeng,13 Apr 2025,5:10,16.25,eksekutif,748111,TERLAMBAT
JKA01223,Sembrani,KA371,Pasar Senen,Surabaya Gubeng,13/08/2025,17:35:00,05:40:00,Bisnis,74122,TERLAMBAT
JKA02130,,KA217,Semarang Tawang,Pasar Senen,27/04/2024,13:15:00,01:50,eksekutif,751985,-
JKA00070,Sancaka,KA695,Gambir,Madiun,27 Dec 2024,08:50,02:50:00,Ekonomi,497621,TERLAMBAT
JKA02275,Argo Parahyangan,KA363,Semarang Tawang,Jakarta Kota,27-03-2024,22.45,14:15:00,Bisnis ,249754,
JKA00377,Gaya Baru Malam,KA785,Bandung,Malang,07/07/2025,7:15,21:55,Eksekutif,295478,tepat waktu
JKA01258,  Mutiara Selatan  ,KA587,Semarang Tawang,Pasar Senen,28/03/2024,05:25,14:45,Ekonomi,202379,Tepat Waktu
JKA02515,Kertajaya,KA448,Pasar Senen,Jakarta Kota,03-06-2024,08:50:00,5:30,Eksekutif,Rp245.861,tepat waktu
JKA00840,Bima,KA424,Malang,Bandung,2025-08-18,2:35,5:50,Ekonomi,51116,-
JKA02349,Lodaya,KA952,Madiun,Semarang Tawang,2024-12-25,20:00:00,11.35,eksekutif,246614,TERLAMBAT
JKA00277,Kahuripan,KA847,Solo Balapan,Purwokerto,06 Oct 2024,05:40:00,22:45,Bisnis,101254,
JKA00666,Argo Parahyangan,KA664,Yogyakarta,Surabaya Gubeng,2024-10-10,18:00,22:05,eksekutif,75592,-
JKA02010,Jayabaya,KA475,Pasar Senen,Madiun,08/01/2025,23:05,5:25,Bisnis ,299516,TERLAMBAT
JKA00808,Malabar,KA36,Kediri,Surabaya Gubeng,17-05-2024,14.10,21.00,EKONOMI,148684,
JKA02793,  Malabar  ,KA278,Yogyakarta,Solo Balapan,22/04/2024,06.20,10:55:00,Bisnis,199301,tepat waktu
JKA01374,Brantas,KA377,Purwokerto,Solo Balapan,21-08-2024,19.25,00.15,Ekonomi,201795,-
JKA02051,Turangga,KA251,Bandung,Kediri,04-02-2025,10:15,06.30,Bisnis,250282,Dibatalkan
JKA02491,Mutiara Selatan,KA480,Madiun,Surabaya Gubeng,19/01/2025,07:05:00,10.50,Bisnis,152650,tepat waktu
JKA02214,Bengawan,KA89,Pasar Senen,Purwokerto,23-04-2025,11:40:00,19.55,eksekutif,752816,TERLAMBAT
JKA02936,,KA513,Bandung,Kediri,15 Mar 2025,6:20,17:20,eksekutif,403512,tepat waktu
JKA00155,Matarmaja,KA133,Solo Balapan,Gambir,08/02/2024,23:25,10:40,Eksekutif,49076,Dibatalkan
JKA02828,Bima,KA931,Jember,Gambir,2024-07-25,18.30,06:25,Bisnis,253266,tepat waktu
JKA02610,Argo Parahyangan,KA634,Cirebon,Malang,10 Jun 2024,14.05,13:45,Bisnis ,Rp202.678,Terlambat
JKA01361,Gajayana,KA682,Yogyakarta,Semarang Tawang,07/04/2024,02:50,17:10,eksekutif,404367,tepat waktu
JKA00420,Tawang Jaya,KA982,Jember,Madiun,19-06-2025,14.10,09:25:00,Eksekutif,298917,Tepat Waktu
JKA02583,Sembrani,KA104,Cirebon,Surabaya Gubeng,30/07/2024,12:35:00,1:25,EKONOMI,404474,Dibatalkan
JKA02815,  Matarmaja  ,KA984,Yogyakarta,Surabaya Gubeng,2024-08-19,8:35,4:35,Bisnis,198114,Dibatalkan
JKA01259,Bengawan,KA276,Gambir,Surabaya Gubeng,17-04-2024,11.30,10:35, Eksekutif,102499,TERLAMBAT
JKA00236,Mutiara Selatan,KA336,Bandung,Semarang Tawang,08/02/2024,02:35,15:40,Bisnis,252921,
JKA01887,Turangga,KA682,Solo Balapan,Madiun,10 Jul 2024,04:25,01.20,eksekutif,77951,Dibatalkan
JKA01865,Argo Bromo Anggrek,KA507,Gambir,Surabaya Pasarturi,18-03-2025,09.45,01:25,Ekonomi,79909,Terlambat
JKA00500,Kahuripan,KA141,Madiun,Jakarta Kota,29/04/2025,5:00,6:05,Bisnis,102790,Tepat Waktu
JKA02172,Jayabaya,KA326,Malang,Semarang Tawang,24/06/2024,14:05,0:55,Bisnis ,751031,Terlambat
JKA00085,Mutiara Selatan,KA949,Pasar Senen,Kediri,01/04/2024,17:55,5:30,Eksekutif,303116,
JKA02320,Argo Parahyangan,KA872,Cirebon,Gambir,2024-05-25,11.35,11:00, Eksekutif,49207,tepat waktu
JKA00862,Sancaka,KA533,Gambir,Yogyakarta,12/02/2025,14:00:00,12:20,Eksekutif,497935,Dibatalkan
JKA02803,,KA696,Surabaya Gubeng,Purwokerto,26/11/2024,08:25:00,02:30, Eksekutif,251974,tepat waktu
JKA00107,Kahuripan,KA675,Kediri,Jember,28 Jan 2024,22:15:00,09:55, Eksekutif,303180,Dibatalkan
JKA00720,Gaya Baru Malam,KA325,Jakarta Kota,Yogyakarta,21 May 2024,22.25,23.50,EKONOMI,254639,
JKA00475,Pasundan,KA701,Malang,Yogyakarta,21-09-2024,8:35,7:50,Bisnis,745812,Terlambat
JKA02578,Progo,KA937,Solo Balapan,Pasar Senen,10/02/2024,15:40:00,06.55,EKONOMI,401868,tepat waktu
JKA02295,Kahuripan,KA594,Gambir,Yogyakarta,2025-06-10,02:15,00.40,Bisnis,154584,Tepat Waktu
JKA01710,Gaya Baru Malam,KA355,Madiun,Surabaya Gubeng,02 Feb 2025,11:15:00,20.40,EKONOMI,399906,-
JKA00058,Sembrani,KA378,Yogyakarta,Malang,10 Mar 2024,14.50,08:45,Ekonomi,496215,Tepat Waktu
JKA01275,Gajayana,KA720,Bandung,Surabaya Pasarturi,15/08/2024,01.30,00:45,Ekonomi,503186,Dibatalkan
JKA01755,Gajayana,KA541,Surabaya Pasarturi,Kediri,25-06-2024,21:55,03:20:00,Ekonomi,201484,
JKA01751,Pasundan,KA887,Kediri,Purwokerto,22/12/2024,12.05,16:35,eksekutif,499084,Dibatalkan
JKA00784,Tawang Jaya,KA587,Pasar Senen,Jember,10-08-2025,17.55,22:20, Eksekutif,104297,TERLAMBAT
JKA02606,Harina,KA953,Madiun,Kediri,10/04/2025,17.05,20:30:00,EKONOMI,752681,
